mention_week,conflict_country_name,conflict_continent,material_conflict_mentions,material_conflict_unique_events,material_conflict_mentions_weighted
2018-09-24,Mexico,North America,7724,3421,0.9384368428276018
2018-09-24,Germany,Europe,7342,3348,2.123321713625749
2018-09-24,Ukraine,Europe,7233,4397,1.6861259889978264
2018-10-01,United States,North America,344070,75230,18.99545943082058
2018-10-01,Israel,Asia,39198,8756,4.493452787750345
2018-10-01,Russia,Europe,21525,10475,6.890547488861361
2018-10-01,United Kingdom,Europe,19592,7309,2.5510096654026393
2018-10-01,Iran,Asia,15862,6129,4.07198211915776
2018-10-01,India,Asia,15040,8484,1.0796722292348797
2018-10-01,Australia,Oceania,14110,2753,0.766024931811217
2018-10-01,Syria,Asia,13063,4553,2.1986403076710164
2018-10-01,Canada,North America,12859,3454,0.8106597697225949
2018-10-01,China,Asia,12774,5062,3.5602105950699854
2018-10-01,France,Europe,12324,4777,4.168031231842974
2018-10-01,Turkey,Asia,12108,4062,2.9909291688360264
2018-10-01,Germany,Europe,9600,3607,2.1022673207075004
2018-10-01,Saudi Arabia,Asia,9173,3254,1.81932058800477
2018-10-01,Afghanistan,Asia,8797,3317,1.661748922254194
2018-10-08,United States,North America,239331,63674,16.718750056580003
2018-10-08,Saudi Arabia,Asia,43291,11708,8.185152923072275
2018-10-08,Turkey,Asia,41253,10326,7.0825226841313835
2018-10-08,Israel,Asia,40453,9516,3.909998779424795
2018-10-08,Russia,Europe,19216,9092,4.845884833573876
2018-10-08,United Kingdom,Europe,17875,7690,2.2664529727159026
2018-10-08,Australia,Oceania,14228,2977,0.8655335158497787
2018-10-08,Bulgaria,Europe,13735,4100,4.01065612469811
2018-10-08,Canada,North America,13623,3135,0.4573048115058567
2018-10-08,India,Asia,13558,8351,1.3155724763551413
2018-10-08,Syria,Asia,11010,3521,2.2649179929363767
2018-10-08,Palestine,Asia,10232,1333,0.31808684985070457
2018-10-08,Afghanistan,Asia,9961,3812,1.9984415148835395
2018-10-08,China,Asia,9937,4449,2.900161657161659
2018-10-08,Ukraine,Europe,9202,5025,1.9670664386910253
2018-10-15,United States,North America,250690,66543,10.587332407814765
2018-10-15,Saudi Arabia,Asia,83597,20139,16.325934691485035
2018-10-15,Israel,Asia,46701,11462,4.654714310620731
2018-10-15,Turkey,Asia,42856,12890,10.091368213188783
2018-10-15,Afghanistan,Asia,31148,7089,4.114944602772938
2018-10-15,Russia,Europe,29227,11397,7.389612314154398
2018-10-15,United Kingdom,Europe,23527,8424,2.554025573521946
2018-10-15,Canada,North America,20787,4140,0.8621321389308373
2018-10-15,Mexico,North America,17193,5193,2.2307632914430293
2018-10-15,India,Asia,14706,7948,1.871152456752277
2018-10-15,Australia,Oceania,12796,3263,0.7405511638384725
2018-10-15,Syria,Asia,11590,4969,2.40868840309983
2018-10-15,Nigeria,Africa,10604,5637,1.953131535650861
2018-10-15,Ukraine,Europe,10114,5139,1.8290867227696164
2018-10-15,China,Asia,9393,3896,1.6685389072086203
2018-10-22,United States,North America,275716,73078,18.928032781775887
2018-10-22,Saudi Arabia,Asia,64667,20133,17.82831022958696
2018-10-22,Israel,Asia,64465,12788,6.562561425665975
2018-10-22,Turkey,Asia,38623,12490,9.517807154828013
2018-10-22,Russia,Europe,24239,10432,5.2677835653912615
2018-10-22,United Kingdom,Europe,19678,7273,1.9546272160740334
2018-10-22,Australia,Oceania,16206,2927,0.7783812560710109
2018-10-22,Mexico,North America,15019,5376,2.085080587492972
2018-10-22,India,Asia,14730,8244,1.0956726717402838
2018-10-22,Canada,North America,12670,3539,0.5815279239999519
2018-10-22,Syria,Asia,11952,4147,1.8526458665489849
2018-10-22,China,Asia,9770,3984,1.7087884223237253
2018-10-22,Palestine,Asia,8362,1361,0.22723054828339223
2018-10-22,France,Europe,8289,3699,1.9500931464744171
2018-10-22,Germany,Europe,8064,2992,1.1450088133091345
2018-10-29,United States,North America,353436,83819,19.112172504369877
2018-10-29,Israel,Asia,32427,7521,2.046769987174192
2018-10-29,Pakistan,Asia,26289,8147,4.032361542475388
2018-10-29,United Kingdom,Europe,25383,7633,2.92632473929989
2018-10-29,Saudi Arabia,Asia,24142,10002,6.765719318316924
2018-10-29,Turkey,Asia,22299,7799,4.811130554537039
2018-10-29,Australia,Oceania,22099,3749,0.7811983070674348
2018-10-29,Mexico,North America,20174,5938,2.5376176228881584
2018-10-29,Russia,Europe,18116,8869,4.4956389530990855
2018-10-29,Afghanistan,Asia,16193,3793,1.6255854555191644
2018-10-29,Iran,Asia,15555,5018,2.0569100390888444
2018-10-29,India,Asia,13499,7930,1.4479749320441309
2018-10-29,Canada,North America,12607,3878,0.8497843804175269
2018-10-29,Germany,Europe,11201,3862,2.867684097047388
2018-10-29,Syria,Asia,10764,4773,2.2829549727274974
2018-11-05,United States,North America,369346,83674,26.482620822420703
2018-11-05,Israel,Asia,31948,8265,2.979126884312612
2018-11-05,Australia,Oceania,25070,5151,1.8853682752168628
2018-11-05,United Kingdom,Europe,24529,8281,2.5282643645905782
2018-11-05,Russia,Europe,20895,9961,6.588506955692468
2018-11-05,France,Europe,18485,6532,4.0271883132477715
2018-11-05,Afghanistan,Asia,16379,4259,1.5540967936750887
2018-11-05,Germany,Europe,15497,4585,1.8960199565012934
2018-11-05,Saudi Arabia,Asia,13746,6305,4.446891303249783
2018-11-05,Turkey,Asia,13597,4977,3.9143422900293654
2018-11-05,Syria,Asia,12799,4772,2.908642863716985
2018-11-05,Canada,North America,12731,3784,0.4442880303056196
2018-11-05,Mexico,North America,10156,3987,1.6683950796659361
2018-11-05,Iran,Asia,9952,3934,1.8357427493157494
2018-11-05,India,Asia,9533,5622,0.8520070624532602
2018-11-12,United States,North America,298898,71558,18.76130969134868
2018-11-12,Israel,Asia,109012,22074,17.538418002366424
2018-11-12,Saudi Arabia,Asia,38620,11523,8.260876186984438
2018-11-12,Australia,Oceania,23945,4562,1.0609313203857271
2018-11-12,United Kingdom,Europe,23427,8847,3.625113626115081
2018-11-12,Turkey,Asia,19769,7830,4.8267654847674235
2018-11-12,Russia,Europe,18810,8330,4.715787294748827
2018-11-12,France,Europe,17588,6045,3.674932081708435
2018-11-12,Mexico,North America,15763,5117,1.7027742921363196
2018-11-12,Canada,North America,13005,3311,0.47537494561463894
2018-11-12,India,Asia,11622,7128,0.8840936948107562
2018-11-12,Afghanistan,Asia,11485,4981,2.245595400182973
2018-11-12,China,Asia,9863,3911,1.9622562173458709
2018-11-12,Palestine,Asia,9405,1986,0.555368765360796
2018-11-12,Syria,Asia,9298,4200,2.125372213529419
2018-11-19,United States,North America,285118,61697,18.14133192742426
2018-11-19,Israel,Asia,33285,7606,3.360651078133304
2018-11-19,Saudi Arabia,Asia,32776,10646,7.6374413255152644
2018-11-19,United Kingdom,Europe,25560,8998,4.292692660690754
2018-11-19,France,Europe,21360,6206,6.1603955054661155
2018-11-19,Russia,Europe,19887,9999,5.378906347677527
2018-11-19,Pakistan,Asia,18013,7889,2.5212131504204964
2018-11-19,Mexico,North America,17923,5347,2.273752501419772
2018-11-19,India,Asia,17549,9450,1.3011523167010384
2018-11-19,China,Asia,15999,6412,3.823527001853717
2018-11-19,Australia,Oceania,14193,4994,1.171615739379477
2018-11-19,Syria,Asia,13128,5241,3.1368176038697175
2018-11-19,Turkey,Asia,13076,5309,2.944472391929164
2018-11-19,Afghanistan,Asia,12889,3891,1.8519281510636636
2018-11-19,Canada,North America,12068,3391,0.4307396916448127
2018-11-26,United States,North America,243464,67601,13.0826685252844
2018-11-26,Russia,Europe,78231,26878,17.90522918135382
2018-11-26,Ukraine,Europe,64301,20842,13.072894511815765
2018-11-26,Israel,Asia,32304,7489,3.259131938341149
2018-11-26,Afghanistan,Asia,26879,6044,3.2479012453047362
2018-11-26,France,Europe,23068,7155,6.36064787979282
2018-11-26,United Kingdom,Europe,21510,8504,3.7705344186996297
2018-11-26,Saudi Arabia,Asia,18735,6634,3.709531107728678
2018-11-26,Mexico,North America,15469,5975,2.3416161997663463
2018-11-26,Syria,Asia,14281,5185,2.7491488633033483
2018-11-26,India,Asia,13567,7456,1.0059972918949902
2018-11-26,Canada,North America,12995,3683,0.5405006075660778
2018-11-26,China,Asia,11758,5061,2.4963999338028158
2018-11-26,Turkey,Asia,9923,3476,1.618279421351768
2018-11-26,Australia,Oceania,9746,3514,0.9553333273044979
2018-12-03,United States,North America,199624,59256,12.588778251442573
2018-12-03,Russia,Europe,30354,13004,6.648256538400753
2018-12-03,Israel,Asia,30175,7461,3.2058426648708096
2018-12-03,France,Europe,27276,9648,12.55225732918273
2018-12-03,Canada,North America,19717,5502,1.8514143605639595
2018-12-03,United Kingdom,Europe,19317,7550,2.828011621539271
2018-12-03,Ukraine,Europe,15382,8070,2.765429080448274
2018-12-03,China,Asia,15128,5881,2.865320605324883
2018-12-03,Saudi Arabia,Asia,14210,5774,3.3596312165189732
2018-12-03,Iran,Asia,13777,4577,2.416297298195148
2018-12-03,India,Asia,13414,8026,1.127981024207814
2018-12-03,Australia,Oceania,11912,3988,1.1494420329464088
2018-12-03,Turkey,Asia,11363,3674,3.1149715684467583
2018-12-03,Palestine,Asia,9299,801,0.28963772175653885
2018-12-03,Italy,Europe,8364,3656,2.771783773318831
2018-12-10,United States,North America,213697,62577,11.734764405280083
2018-12-10,Israel,Asia,64695,12366,5.872087719649677
2018-12-10,France,Europe,54084,13510,16.5259897796745
2018-12-10,Russia,Europe,32592,12798,8.949223927008214
2018-12-10,China,Asia,26392,9159,3.9504881914639776
2018-12-10,Canada,North America,24443,7333,2.037279333459625
2018-12-10,Palestine,Asia,24123,3724,0.9821002614573124
2018-12-10,United Kingdom,Europe,19045,7671,2.1470383914179862
2018-12-10,Turkey,Asia,13659,5381,4.516431356515153
2018-12-10,India,Asia,13611,6727,1.3050858275064898
2018-12-10,Saudi Arabia,Asia,13248,5292,2.9771521181513223
2018-12-10,Germany,Europe,11367,3489,1.9467910922479297
2018-12-10,Ukraine,Europe,9661,5688,1.581634262335515
2018-12-10,Australia,Oceania,8348,3065,0.7048786471065318
2018-12-10,Syria,Asia,7937,3298,1.537365720703122
2018-12-17,United States,North America,213533,63061,14.216387782923473
2018-12-17,Israel,Asia,43103,8005,3.177110410883059
2018-12-17,Syria,Asia,26489,7212,4.235303964385448
2018-12-17,United Kingdom,Europe,25456,8538,5.66875169830829
2018-12-17,Russia,Europe,21695,10775,5.703523936413155
2018-12-17,Turkey,Asia,15922,5343,3.45876090818579
2018-12-17,China,Asia,15383,6141,3.0588147941313384
2018-12-17,India,Asia,15089,8135,1.5933028079826057
2018-12-17,Canada,North America,14110,4576,1.116173115786423
2018-12-17,France,Europe,12414,5121,4.373928473411629
2018-12-17,Afghanistan,Asia,11415,2942,1.583339906071646
2018-12-17,Mexico,North America,11401,3568,1.373763642459035
2018-12-17,Palestine,Asia,9028,1409,0.38723471281521427
2018-12-17,Ukraine,Europe,8935,5593,1.6909905637875822
2018-12-17,Somalia,Africa,8084,1662,1.528549419083824
2018-12-24,United States,North America,153957,42624,11.616287691360512
2018-12-24,Israel,Asia,30163,7136,3.8190202582043433
2018-12-24,Syria,Asia,17845,6726,4.906557365492364
2018-12-24,Russia,Europe,16648,8456,5.2773370722941815
2018-12-24,United Kingdom,Europe,15136,5169,2.619188431911776
2018-12-24,Mexico,North America,14341,3446,2.0632563713386975
2018-12-24,Egypt,Africa,12983,4542,6.552852296666499
2018-12-24,China,Asia,12782,5005,3.5862513884504232
2018-12-24,Afghanistan,Asia,10421,3423,2.8484024751770325
2018-12-24,Turkey,Asia,10348,4088,3.808521439087466
2018-12-24,India,Asia,10225,6095,0.9276700162153252
2018-12-24,Bangladesh,Asia,9172,2790,2.505258000161272
2018-12-24,Iraq,Asia,8434,2234,1.0745485408456124
2018-12-24,Ukraine,Europe,7915,5005,2.7599584820446346
2018-12-24,Guatemala,North America,7809,766,0.7606257875185433
2018-12-31,United States,North America,175363,49241,12.249151270651883
2018-12-31,Russia,Europe,25798,7889,5.350019605423001
2018-12-31,United Kingdom,Europe,21464,6836,3.186717657041026
2018-12-31,Israel,Asia,18020,6323,2.578112737216018
2018-12-31,Syria,Asia,13110,5183,3.430007867833444
2018-12-31,India,Asia,13018,7558,3.102819612561328
2018-12-31,Mexico,North America,11073,3645,1.948784981745056
2018-12-31,China,Asia,10579,4277,2.712537036238867
2018-12-31,Canada,North America,10156,2633,0.5509807951304363
2018-12-31,Saudi Arabia,Asia,8396,3474,3.12686894939016
2018-12-31,Turkey,Asia,8382,3464,2.934766072545792
2018-12-31,France,Europe,8004,3624,4.363066773907752
2018-12-31,Iraq,Asia,6533,1661,1.0074016808672743
2018-12-31,Afghanistan,Asia,6086,3058,2.3135211668991613
2018-12-31,Nigeria,Africa,5045,3306,1.833169215783652
2019-01-07,United States,North America,226265,62369,15.97471494182488
2019-01-07,Israel,Asia,38064,9030,4.213485404129248
2019-01-07,United Kingdom,Europe,15719,7060,3.865325297938721
2019-01-07,Russia,Europe,15618,7795,4.342400731092898
2019-01-07,France,Europe,15267,6084,6.248609936163227
2019-01-07,Mexico,North America,14914,5168,2.6629979255539564
2019-01-07,Canada,North America,14570,4335,1.0478899087989957
2019-01-07,Syria,Asia,13626,5454,3.349698029009519
2019-01-07,China,Asia,12815,5236,4.3694191634051505
2019-01-07,Iran,Asia,12050,3983,2.0052591214631055
2019-01-07,India,Asia,9498,6047,1.0490183089798464
2019-01-07,Turkey,Asia,9191,4080,4.178079792510969
2019-01-07,Palestine,Asia,8807,894,0.31301440636272027
2019-01-07,Saudi Arabia,Asia,7008,2570,1.7185810848125018
2019-01-07,Germany,Europe,6645,2988,2.0220701668326764
2019-01-14,United States,North America,219197,62507,12.1033902346143
2019-01-14,Israel,Asia,30760,6970,2.8489770917028
2019-01-14,Russia,Europe,24660,10173,5.269213917403699
2019-01-14,Canada,North America,22881,7185,2.889324453888834
2019-01-14,Kenya,Africa,20797,5377,5.348197778953267
2019-01-14,China,Asia,19063,7265,4.519524873103204
2019-01-14,Syria,Asia,18820,6519,3.303963342226118
2019-01-14,United Kingdom,Europe,17509,7968,3.577336609217038
2019-01-14,Mexico,North America,12422,4676,2.484313019729452
2019-01-14,Iran,Asia,10377,3615,1.6121915908513826
2019-01-14,Turkey,Asia,10007,4097,3.8371831250075568
2019-01-14,India,Asia,9417,6163,1.1625657336110926
2019-01-14,Australia,Oceania,8641,3548,1.1220185167856997
2019-01-14,France,Europe,8350,3841,3.1333510163692964
2019-01-14,Colombia,South America,7892,3029,3.724414712884168
2019-01-21,United States,North America,217487,63653,14.921215899795419
2019-01-21,Israel,Asia,50405,11130,6.2180164960305815
2019-01-21,Russia,Europe,25759,10235,5.097493058855976
2019-01-21,United Kingdom,Europe,22953,8391,2.702875669932857
2019-01-21,Venezuela,South America,20002,7780,8.632660870550616
2019-01-21,Canada,North America,18918,5284,1.0718410439909736
2019-01-21,Syria,Asia,15399,6925,3.621970551438591
2019-01-21,China,Asia,12501,5275,2.6398901426729084
2019-01-21,Mexico,North America,11586,4064,1.7263377768214885
2019-01-21,Afghanistan,Asia,11550,4318,3.127806060966159
2019-01-21,Palestine,Asia,9811,1027,0.250170732292246
2019-01-21,Iran,Asia,9774,4551,2.2015572741678398
2019-01-21,India,Asia,8967,6092,1.5333561246424683
2019-01-21,France,Europe,8486,4010,2.8976083021287096
2019-01-21,Australia,Oceania,8335,3208,0.7271686595858791
2019-01-28,United States,North America,207574,64409,14.13665807523378
2019-01-28,Israel,Asia,33201,6731,3.2307917052298776
2019-01-28,Russia,Europe,22644,9666,4.776472924281399
2019-01-28,Venezuela,South America,21955,8558,9.142368982870352
2019-01-28,Canada,North America,21073,5482,1.1931094729447724
2019-01-28,United Kingdom,Europe,20199,7220,2.873522517209437
2019-01-28,China,Asia,18302,6558,3.9445050744303543
2019-01-28,France,Europe,10664,4518,4.120001195921108
2019-01-28,India,Asia,10097,6456,2.1842190471158016
2019-01-28,Australia,Oceania,8936,3418,0.911125717694497
2019-01-28,Iran,Asia,8832,3252,1.4820731575232984
2019-01-28,Mexico,North America,8113,3163,1.5355113534573948
2019-01-28,Syria,Asia,7868,3653,2.3442105284297603
2019-01-28,Turkey,Asia,7525,2802,2.175491910721846
2019-01-28,Palestine,Asia,7098,932,0.26707505592770475
2019-02-04,United States,North America,244400,65887,12.897666587913879
2019-02-04,Israel,Asia,30308,6309,2.837769887572335
2019-02-04,Russia,Europe,21436,9346,5.928372481421759
2019-02-04,United Kingdom,Europe,19508,7090,2.359749092847367
2019-02-04,Canada,North America,17266,4519,1.1511132245994267
2019-02-04,France,Europe,14381,5657,7.777216966423081
2019-02-04,India,Asia,12248,7324,1.2254350404525831
2019-02-04,Syria,Asia,10435,4422,3.6859624976378247
2019-02-04,Mexico,North America,9813,3338,1.5530644443481554
2019-02-04,Palestine,Asia,8531,779,0.2239195544398517
2019-02-04,Turkey,Asia,8493,3141,2.3787713065492766
2019-02-04,Australia,Oceania,8176,3130,0.9388631454507146
2019-02-04,China,Asia,7961,3320,1.8924646182987659
2019-02-04,Saudi Arabia,Asia,7737,3351,2.709871169887878
2019-02-04,Ukraine,Europe,7465,4420,1.5239407426270188
2019-02-11,United States,North America,274301,72852,17.96425658117044
2019-02-11,Israel,Asia,36460,6183,2.5960267106845545
2019-02-11,India,Asia,24122,12080,3.277147261153679
2019-02-11,United Kingdom,Europe,21974,7649,2.950058788657574
2019-02-11,Russia,Europe,19585,9412,5.649384736238989
2019-02-11,Iran,Asia,16317,6077,3.9514214523127396
2019-02-11,Mexico,North America,15753,5345,2.9224307693271574
2019-02-11,Pakistan,Asia,15066,7485,2.7446405136000815
2019-02-11,Syria,Asia,13418,5389,4.221755488126926
2019-02-11,Canada,North America,12202,3734,0.5579209138694098
2019-02-11,China,Asia,8762,3742,3.913587318788191
2019-02-11,Nigeria,Africa,8728,4970,2.521227466844741
2019-02-11,France,Europe,8282,4340,3.4249025899183163
2019-02-11,Turkey,Asia,8043,3068,2.4280288977393627
2019-02-11,Australia,Oceania,7710,3419,0.7715615549990459
2019-02-18,United States,North America,198644,63250,12.039227070362456
2019-02-18,Israel,Asia,39650,6927,2.827641664809571
2019-02-18,Venezuela,South America,25110,9445,8.966553628965295
2019-02-18,India,Asia,23306,13775,2.666890694876361
2019-02-18,United Kingdom,Europe,23066,8386,3.27423450326448
2019-02-18,Pakistan,Asia,18294,10180,4.138929775667928
2019-02-18,Russia,Europe,17562,8979,3.8423956947258406
2019-02-18,Syria,Asia,14044,5319,3.636868182455556
2019-02-18,Canada,North America,11564,3130,0.5684737268970349
2019-02-18,Nigeria,Africa,9869,6023,1.8008796562937832
2019-02-18,Australia,Oceania,9754,3980,1.1914772865889507
2019-02-18,China,Asia,9589,4369,1.7725826800342392
2019-02-18,France,Europe,9321,4175,3.4728174136743815
2019-02-18,Mexico,North America,8791,3719,1.002639257276174
2019-02-18,Colombia,South America,7811,3608,2.9156373023843023
2019-02-25,United States,North America,198786,63044,10.626497536236991
2019-02-25,Pakistan,Asia,74215,25468,15.87703307134989
2019-02-25,Israel,Asia,47008,8167,3.721151393563914
2019-02-25,India,Asia,42439,19394,6.7821297358523225
2019-02-25,United Kingdom,Europe,27755,8216,2.778788436868526
2019-02-25,Australia,Oceania,21662,6121,3.413720617856289
2019-02-25,Russia,Europe,20224,8677,4.574719112452272
2019-02-25,Venezuela,South America,15715,6563,5.443094964911821
2019-02-25,Canada,North America,12688,3215,0.5817863728938003
2019-02-25,China,Asia,11185,4184,2.034930856167572
