mention_week,media_continent,media_country,conflict_country_name,conflict_continent,material_conflict_mentions,material_conflict_unique_events
2019-04-08,South America,Argentina,Ecuador,South America,17,6
2019-04-08,South America,Venezuela,Peru,South America,6,6
2019-04-08,South America,Paraguay,United States,North America,8,7
2019-04-08,South America,Venezuela,United Kingdom,Europe,1,1
2019-04-08,South America,Brazil,Ecuador,South America,3,3
2019-04-08,South America,Venezuela,Venezuela,South America,6,6
2019-04-08,South America,Uruguay,Colombia,South America,3,3
2019-04-08,South America,Venezuela,Brazil,South America,2,2
2019-04-08,South America,Brazil,Colombia,South America,4,3
2019-04-08,South America,Venezuela,Venezuela,South America,7,5
2019-04-08,South America,Brazil,United States,North America,4,4
2019-04-08,South America,Venezuela,Peru,South America,14,7
2019-04-08,South America,Ecuador,Sweden,Europe,9,6
2019-04-08,South America,Brazil,United States,North America,0,0
2019-04-08,South America,Venezuela,Brazil,South America,9,7
2019-04-08,South America,Venezuela,Venezuela,South America,5,5
2019-04-08,South America,Venezuela,Brazil,South America,22,16
2019-04-08,South America,Argentina,Argentina,South America,125,86
2019-04-08,South America,Argentina,Brazil,South America,58,40
2019-04-08,South America,Brazil,Sweden,Europe,8,2
2019-04-08,South America,Venezuela,Venezuela,South America,7,7
2019-04-08,South America,Chile,United Kingdom,Europe,9,7
2019-04-08,South America,Chile,United States,North America,3,3
2019-04-08,South America,Ecuador,Ecuador,South America,14,7
2019-04-08,South America,Chile,Ecuador,South America,10,10
2019-04-08,South America,Chile,Venezuela,South America,2,2
2019-04-08,South America,Chile,Sweden,Europe,10,9
2019-04-08,South America,Uruguay,United Kingdom,Europe,14,12
2019-04-08,South America,Argentina,Brazil,South America,16,15
2019-04-08,South America,Bolivia,United States,North America,11,4
2019-04-08,South America,Ecuador,United Kingdom,Europe,32,12
2019-04-08,South America,Peru,United States,North America,5,5
2019-04-08,South America,Bolivia,Peru,South America,14,11
2019-04-08,South America,Argentina,Ecuador,South America,11,7
2019-04-08,South America,Chile,United States,North America,27,23
2019-04-08,South America,Peru,United Kingdom,Europe,1,1
2019-04-08,South America,Venezuela,Venezuela,South America,5,5
2019-04-08,South America,Peru,United States,North America,10,8
2019-04-08,South America,Argentina,Argentina,South America,4,4
2019-04-08,South America,Colombia,United Kingdom,Europe,14,13
2019-04-08,South America,Bolivia,United Kingdom,Europe,6,4
2019-04-08,South America,Bolivia,United States,North America,2,1
2019-04-08,South America,Bolivia,Colombia,South America,2,1
2019-04-08,South America,Chile,Colombia,South America,1,1
2019-04-08,South America,Ecuador,United States,North America,39,30
2019-04-08,South America,Uruguay,United Kingdom,Europe,5,5
2019-04-08,South America,Paraguay,United Kingdom,Europe,7,7
2019-04-08,South America,Venezuela,Colombia,South America,0,0
2019-04-08,South America,Argentina,United Kingdom,Europe,19,14
2019-04-08,South America,Venezuela,Venezuela,South America,5,5
2019-04-08,South America,Brazil,United Kingdom,Europe,0,0
2019-04-08,South America,Argentina,Argentina,South America,3,3
2019-04-08,South America,Peru,Sweden,Europe,11,9
2019-04-08,South America,Chile,Sweden,Europe,14,8
2019-04-08,South America,Peru,Ecuador,South America,6,6
2019-04-08,South America,Colombia,Peru,South America,5,5
2019-04-08,South America,Brazil,Ecuador,South America,4,3
2019-04-08,South America,Argentina,Peru,South America,33,27
2019-04-08,South America,Bolivia,Ecuador,South America,9,8
2019-04-08,South America,Brazil,Brazil,South America,6,4
2019-04-08,South America,Ecuador,Colombia,South America,1,1
2019-04-08,South America,Bolivia,Peru,South America,17,13
2019-04-08,South America,Bolivia,United Kingdom,Europe,15,9
2019-04-08,South America,Ecuador,United Kingdom,Europe,6,2
2019-04-08,South America,Colombia,Colombia,South America,186,176
2019-04-08,South America,Brazil,United Kingdom,Europe,1,1
2019-04-08,South America,Peru,Venezuela,South America,20,11
2019-04-08,South America,Chile,Argentina,South America,4,4
2019-04-08,South America,Brazil,Sweden,Europe,46,18
2019-04-08,South America,Argentina,United States,North America,3,3
2019-04-08,South America,Argentina,Argentina,South America,7,3
2019-04-08,South America,Ecuador,Venezuela,South America,4,4
2019-04-08,South America,Argentina,Argentina,South America,296,209
2019-04-08,South America,Argentina,Venezuela,South America,9,7
2019-04-08,South America,Bolivia,Sweden,Europe,1,1
2019-04-08,South America,Chile,Peru,South America,3,3
2019-04-08,South America,Ecuador,Peru,South America,13,8
2019-04-08,South America,Ecuador,Sweden,Europe,9,5
2019-04-08,South America,Ecuador,United Kingdom,Europe,8,6
2019-04-08,South America,Argentina,Venezuela,South America,9,6
2019-04-08,South America,Brazil,Ecuador,South America,3,3
2019-04-08,South America,Argentina,Argentina,South America,19,15
2019-04-08,South America,Chile,United Kingdom,Europe,9,6
2019-04-08,South America,Argentina,Ecuador,South America,13,8
2019-04-08,South America,Colombia,United States,North America,45,44
2019-04-08,South America,Peru,Brazil,South America,27,19
2019-04-08,South America,Peru,Peru,South America,6,5
2019-04-08,South America,Colombia,Venezuela,South America,14,6
2019-04-08,South America,Ecuador,United States,North America,7,5
2019-04-08,South America,Brazil,United States,North America,0,0
2019-04-08,South America,Ecuador,Sweden,Europe,5,3
2019-04-08,South America,Argentina,Sweden,Europe,19,12
2019-04-08,South America,Chile,United Kingdom,Europe,14,10
2019-04-08,South America,Bolivia,Brazil,South America,10,7
2019-04-08,South America,Ecuador,United States,North America,9,5
2019-04-08,South America,Argentina,Peru,South America,8,7
2019-04-08,South America,Argentina,United States,North America,10,9
2019-04-08,South America,Brazil,Brazil,South America,2,2
2019-04-08,South America,Venezuela,Venezuela,South America,106,65
2019-04-08,South America,Brazil,United States,North America,13,1
2019-04-08,South America,Argentina,Brazil,South America,24,13
2019-04-08,South America,Argentina,United Kingdom,Europe,42,28
2019-04-08,South America,Venezuela,Venezuela,South America,2,2
2019-04-08,South America,Colombia,Venezuela,South America,25,22
2019-04-08,South America,Brazil,United Kingdom,Europe,4,3
2019-04-08,South America,Brazil,Sweden,Europe,23,12
2019-04-08,South America,Ecuador,Peru,South America,6,5
2019-04-08,South America,Paraguay,Venezuela,South America,10,4
2019-04-08,South America,Ecuador,Sweden,Europe,19,13
2019-04-08,South America,Bolivia,United Kingdom,Europe,34,22
2019-04-08,South America,Colombia,Colombia,South America,8,8
2019-04-08,South America,Venezuela,Venezuela,South America,13,6
2019-04-08,South America,Paraguay,Venezuela,South America,6,4
2019-04-08,South America,Ecuador,Sweden,Europe,10,10
2019-04-08,South America,Bolivia,Colombia,South America,3,3
2019-04-08,South America,Ecuador,Venezuela,South America,6,6
2019-04-08,South America,Uruguay,Brazil,South America,6,4
2019-04-08,South America,Chile,Venezuela,South America,1,1
2019-04-08,South America,Ecuador,Ecuador,South America,2,2
2019-04-08,South America,Argentina,United States,North America,47,42
2019-04-08,South America,Venezuela,United States,North America,8,7
2019-04-08,South America,Peru,United States,North America,68,52
2019-04-08,South America,Brazil,Guadeloupe,North America,132,15
2019-04-08,South America,Brazil,Colombia,South America,0,0
2019-04-08,South America,Peru,United States,North America,51,47
2019-04-08,South America,Brazil,United Kingdom,Europe,11,8
2019-04-08,South America,Chile,Brazil,South America,2,2
2019-04-08,South America,Ecuador,Peru,South America,8,7
2019-04-08,South America,Peru,Ecuador,South America,0,0
2019-04-08,South America,Ecuador,Ecuador,South America,6,6
2019-04-08,South America,Venezuela,United States,North America,13,12
2019-04-08,South America,Bolivia,United States,North America,48,29
2019-04-08,South America,Colombia,United States,North America,2,2
2019-04-08,South America,Venezuela,Venezuela,South America,1,1
2019-04-08,South America,Brazil,United States,North America,55,39
2019-04-01,South America,Bolivia,Chile,South America,4,2
2019-04-01,South America,Colombia,Venezuela,South America,5,5
2019-04-01,South America,Colombia,United States,North America,3,3
2019-04-01,South America,Colombia,Colombia,South America,8,6
2019-04-01,South America,Bolivia,Venezuela,South America,7,5
2019-04-01,South America,Brazil,Brazil,South America,0,0
2019-04-01,South America,Argentina,Mexico,North America,26,22
2019-04-01,South America,Colombia,United Kingdom,Europe,0,0
2019-04-01,South America,Argentina,Argentina,South America,2,2
2019-04-01,South America,Chile,Mexico,North America,1,1
2019-04-01,South America,Chile,Colombia,South America,5,5
2019-04-01,South America,Venezuela,Venezuela,South America,24,14
2019-04-01,South America,Venezuela,Venezuela,South America,4,4
2019-04-01,South America,Chile,United States,North America,10,10
2019-04-01,South America,Argentina,Chile,South America,49,32
2019-04-01,South America,Argentina,Argentina,South America,121,81
2019-04-01,South America,Brazil,Brazil,South America,231,152
2019-04-01,South America,Brazil,France,Europe,6,2
2019-04-01,South America,Ecuador,Brazil,South America,5,4
2019-04-01,South America,Argentina,Chile,South America,3,3
2019-04-01,South America,Argentina,Argentina,South America,101,65
2019-04-01,South America,Ecuador,Colombia,South America,14,11
2019-04-01,South America,Argentina,Brazil,South America,14,10
2019-04-01,South America,Colombia,Brazil,South America,7,7
2019-04-01,South America,Bolivia,United States,North America,2,2
2019-04-01,South America,Bolivia,Brazil,South America,18,11
2019-04-01,South America,Venezuela,Brazil,South America,3,3
2019-04-01,South America,Peru,United Kingdom,Europe,2,1
2019-04-01,South America,Chile,France,Europe,2,2
2019-04-01,South America,Brazil,United Kingdom,Europe,2,2
2019-04-01,South America,Colombia,Colombia,South America,5,3
2019-04-01,South America,Argentina,Argentina,South America,6,4
2019-04-01,South America,Chile,Peru,South America,5,5
2019-04-01,South America,Peru,Mexico,North America,16,12
2019-04-01,South America,Brazil,Brazil,South America,7,6
2019-04-01,South America,Venezuela,Peru,South America,1,1
2019-04-01,South America,Paraguay,Venezuela,South America,5,5
2019-04-01,South America,Venezuela,Venezuela,South America,228,180
2019-04-01,South America,Colombia,United States,North America,44,39
2019-04-01,South America,Argentina,Colombia,South America,11,10
2019-04-01,South America,Ecuador,Brazil,South America,5,5
2019-04-01,South America,Argentina,Chile,South America,23,15
2019-04-01,South America,Chile,Venezuela,South America,15,14
2019-04-01,South America,Chile,Chile,South America,16,11
2019-04-01,South America,Peru,Argentina,South America,5,3
2019-04-01,South America,Uruguay,Argentina,South America,2,2
2019-04-01,South America,Venezuela,United Kingdom,Europe,1,1
2019-04-01,South America,Chile,Chile,South America,19,19
2019-04-01,South America,Bolivia,Brazil,South America,3,3
2019-04-01,South America,Venezuela,Mexico,North America,7,6
2019-04-01,South America,Venezuela,Colombia,South America,1,1
2019-04-01,South America,Brazil,Brazil,South America,1,1
2019-04-01,South America,Uruguay,Venezuela,South America,5,5
2019-04-01,South America,Paraguay,Brazil,South America,6,5
2019-04-01,South America,Bolivia,Mexico,North America,4,3
2019-04-01,South America,Brazil,Brazil,South America,0,0
2019-04-01,South America,Peru,Brazil,South America,14,11
2019-04-01,South America,Venezuela,Venezuela,South America,5,5
2019-04-01,South America,Peru,Venezuela,South America,1,1
2019-04-01,South America,Ecuador,Argentina,South America,9,6
2019-04-01,South America,Brazil,Brazil,South America,0,0
2019-04-01,South America,Brazil,Mexico,North America,2,2
2019-04-01,South America,Venezuela,Colombia,South America,31,25
2019-04-01,South America,Brazil,Mexico,North America,80,24
2019-04-01,South America,Brazil,United Kingdom,Europe,29,22
2019-04-01,South America,Bolivia,United States,North America,7,7
2019-04-01,South America,Peru,Venezuela,South America,31,29
2019-04-01,South America,Venezuela,Venezuela,South America,4,4
2019-04-01,South America,Venezuela,Venezuela,South America,6,4
2019-04-01,South America,Colombia,United States,North America,0,0
2019-04-01,South America,Brazil,Venezuela,South America,14,9
2019-04-01,South America,Brazil,United States,North America,10,9
2019-04-01,South America,Chile,Argentina,South America,4,4
2019-04-01,South America,Colombia,France,Europe,5,5
2019-04-01,South America,Colombia,United States,North America,14,13
2019-04-01,South America,Argentina,Argentina,South America,0,0
2019-04-01,South America,Brazil,France,Europe,3,1
2019-04-01,South America,Venezuela,Peru,South America,2,2
2019-04-01,South America,Argentina,Argentina,South America,5,4
2019-04-01,South America,Bolivia,Venezuela,South America,6,6
2019-04-01,South America,Venezuela,Venezuela,South America,1,1
2019-04-01,South America,Peru,Brazil,South America,7,7
2019-04-01,South America,Peru,United Kingdom,Europe,11,8
2019-04-01,South America,Brazil,Venezuela,South America,3,1
2019-04-01,South America,Paraguay,Brazil,South America,21,15
2019-04-01,South America,Venezuela,Venezuela,South America,116,77
2019-04-01,South America,Venezuela,United Kingdom,Europe,0,0
2019-04-01,South America,Brazil,Brazil,South America,0,0
2019-04-01,South America,Argentina,Argentina,South America,6,6
2019-04-01,South America,Venezuela,Colombia,South America,2,2
2019-04-01,South America,Brazil,Argentina,South America,6,1
2019-04-01,South America,Venezuela,Argentina,South America,4,2
2019-04-01,South America,Argentina,Venezuela,South America,42,35
2019-04-01,South America,Argentina,Venezuela,South America,8,6
2019-04-01,South America,Venezuela,United Kingdom,Europe,5,5
2019-04-01,South America,Ecuador,United States,North America,9,8
2019-04-01,South America,Brazil,Brazil,South America,0,0
2019-04-01,South America,Venezuela,Venezuela,South America,1,1
2019-04-01,South America,Brazil,Brazil,South America,4,4
2019-04-01,South America,Venezuela,Venezuela,South America,15,9
2019-04-01,South America,Chile,Peru,South America,0,0
2019-04-01,South America,Uruguay,Brazil,South America,7,7
2019-04-01,South America,Ecuador,United States,North America,0,0
2019-04-01,South America,Venezuela,Colombia,South America,18,13
2019-04-01,South America,Peru,Argentina,South America,25,11
2019-04-01,South America,Argentina,Argentina,South America,0,0
2019-04-01,South America,Argentina,Colombia,South America,3,3
2019-04-01,South America,Uruguay,United States,North America,8,7
2019-04-01,South America,Chile,Brazil,South America,15,12
2019-04-01,South America,Colombia,Colombia,South America,243,211
